Rank,StartTime,Flgs,Proto,SrcAddr,Sport,DstAddr,Dport,TotPkts,TotBytes,State,LastTime,Seq,Dur,Mean,StdDev,Sum,Min,Max,SrcPkts,DstPkts,SrcBytes,DstBytes,Rate,SrcRate,DstRate,Label,Tactic,Technique,SubTechnique
6583,1646801261.013208, e        ,tcp,192.168.1.111,36070,192.168.1.11,21,39,3273,sSEfF,1646801261.250829,5796,0.237621,0.237621,0.0,0.237621,0.237621,0.237621,19,20,1441,1832,159.918533,75.750885,79.95926700000003,0,Normal,Normal,Normal
6589,1646801261.24136, e        ,tcp,192.168.1.11,20,192.168.1.111,57263,6,422,sSEfF,1646801261.243788,5799,0.002428,0.002428,0.0,0.002428,0.002428,0.002428,4,2,282,140,2059.308105,1235.584839,411.861603,0,Normal,Normal,Normal
6590,1646801261.247467, e        ,tcp,192.168.1.11,20,192.168.1.111,34257,8,561,sSEfF,1646801261.249429,5800,0.001962,0.001962,0.0,0.001962,0.001962,0.001962,4,4,272,289,3567.787842,1529.052002,1529.052002,0,Normal,Normal,Normal
6591,1646801261.265548, e        ,udp,192.168.1.211,52484,192.168.1.21,53,2,160,CON,1646801261.266066,5801,0.000518,0.000518,0.0,0.000518,0.000518,0.000518,1,1,72,88,1930.501953,0.0,0.0,0,Normal,Normal,Normal
6592,1646801261.265559, e        ,udp,192.168.1.211,52484,192.168.1.21,53,2,144,CON,1646801261.266071,5802,0.000512,0.000512,0.0,0.000512,0.000512,0.000512,1,1,72,72,1953.125,0.0,0.0,0,Normal,Normal,Normal
6593,1646801261.266355, e        ,tcp,192.168.1.211,35640,192.168.1.21,80,10,1330,sSEfF,1646801261.2703052,5803,0.00395,0.00395,0.0,0.00395,0.00395,0.00395,6,4,557,773,2278.481201,1265.822876,759.493713,0,Normal,Normal,Normal
6594,1646801261.273434, e        ,udp,192.168.1.211,52561,192.168.1.21,53,2,160,CON,1646801261.273717,5804,0.000283,0.000283,0.0,0.000283,0.000283,0.000283,1,1,72,88,3533.568848,0.0,0.0,0,Normal,Normal,Normal
6595,1646801261.273533, e        ,udp,192.168.1.211,52561,192.168.1.21,53,2,144,CON,1646801261.273721,5805,0.000188,0.000188,0.0,0.000188,0.000188,0.000188,1,1,72,72,5319.148926,0.0,0.0,0,Normal,Normal,Normal
6596,1646801261.274119, e        ,tcp,192.168.1.211,35642,192.168.1.21,80,10,1330,sSEfF,1646801261.276285,5806,0.002166,0.002166,0.0,0.002166,0.002166,0.002166,6,4,557,773,4155.1245119999985,2308.402588,1385.041626,0,Normal,Normal,Normal
6597,1646801261.2779539, e        ,udp,192.168.1.211,35500,192.168.1.21,53,2,160,CON,1646801261.2782712,5807,0.000317,0.000317,0.0,0.000317,0.000317,0.000317,1,1,72,88,3154.574219,0.0,0.0,0,Normal,Normal,Normal
6598,1646801261.277958, e        ,udp,192.168.1.211,35500,192.168.1.21,53,2,144,CON,1646801261.278276,5808,0.00031800000000000003,0.00031800000000000003,0.0,0.00031800000000000003,0.00031800000000000003,0.00031800000000000003,1,1,72,72,3144.654053,0.0,0.0,0,Normal,Normal,Normal
6599,1646801261.2786038, e        ,tcp,192.168.1.211,35644,192.168.1.21,80,10,1334,sSEfF,1646801261.2806132,5809,0.002009,0.002009,0.0,0.002009,0.002009,0.002009,6,4,559,775,4479.84082,2488.800537,1493.280273,0,Normal,Normal,Normal
6600,1646801261.282234, e        ,udp,192.168.1.211,60539,192.168.1.21,53,2,160,CON,1646801261.282729,5810,0.000495,0.000495,0.0,0.000495,0.000495,0.000495,1,1,72,88,2020.202026,0.0,0.0,0,Normal,Normal,Normal
6601,1646801261.282238, e        ,udp,192.168.1.211,60539,192.168.1.21,53,2,144,CON,1646801261.282733,5811,0.000495,0.000495,0.0,0.000495,0.000495,0.000495,1,1,72,72,2020.202026,0.0,0.0,0,Normal,Normal,Normal
6602,1646801261.28304, e        ,tcp,192.168.1.211,35646,192.168.1.21,80,10,1334,sSEfF,1646801261.284923,5812,0.001883,0.001883,0.0,0.001883,0.001883,0.001883,6,4,559,775,4779.606934,2655.337158,1593.202271,0,Normal,Normal,Normal
6603,1646801261.285924, e        ,udp,192.168.1.211,36727,192.168.1.21,53,2,160,CON,1646801261.286334,5813,0.00041,0.00041,0.0,0.00041,0.00041,0.00041,1,1,72,88,2439.024414,0.0,0.0,0,Normal,Normal,Normal
6604,1646801261.285929, e        ,udp,192.168.1.211,36727,192.168.1.21,53,2,144,CON,1646801261.28634,5814,0.000411,0.000411,0.0,0.000411,0.000411,0.000411,1,1,72,72,2433.090088,0.0,0.0,0,Normal,Normal,Normal
6605,1646801261.286557, e        ,tcp,192.168.1.211,35648,192.168.1.21,80,10,1334,sSEfF,1646801261.28833,5815,0.001773,0.001773,0.0,0.001773,0.001773,0.001773,6,4,559,775,5076.14209,2820.078857,1692.047363,0,Normal,Normal,Normal
6606,1646801261.289053, e        ,udp,192.168.1.211,41176,192.168.1.21,53,2,160,CON,1646801261.2893429,5816,0.00029,0.00029,0.0,0.00029,0.00029,0.00029,1,1,72,88,3448.275879,0.0,0.0,0,Normal,Normal,Normal
6607,1646801261.289058, e        ,udp,192.168.1.211,41176,192.168.1.21,53,2,144,CON,1646801261.289609,5817,0.000551,0.000551,0.0,0.000551,0.000551,0.000551,1,1,72,72,1814.881958,0.0,0.0,0,Normal,Normal,Normal
6608,1646801261.289925, e        ,tcp,192.168.1.211,35650,192.168.1.21,80,10,1328,sSEfF,1646801261.291883,5818,0.001958,0.001958,0.0,0.001958,0.001958,0.001958,6,4,556,772,4596.526855,2553.626221,1532.175659,0,Normal,Normal,Normal
6609,1646801261.292548, e        ,udp,192.168.1.211,59233,192.168.1.21,53,2,160,CON,1646801261.292792,5819,0.000244,0.000244,0.0,0.000244,0.000244,0.000244,1,1,72,88,4098.36084,0.0,0.0,0,Normal,Normal,Normal
6610,1646801261.292553, e        ,udp,192.168.1.211,59233,192.168.1.21,53,2,144,CON,1646801261.2929401,5820,0.000387,0.000387,0.0,0.000387,0.000387,0.000387,1,1,72,72,2583.979248,0.0,0.0,0,Normal,Normal,Normal
6611,1646801261.2930882, e        ,tcp,192.168.1.211,35652,192.168.1.21,80,10,1344,sSEfF,1646801261.295092,5821,0.002004,0.002004,0.0,0.002004,0.002004,0.002004,6,4,564,780,4491.018066,2495.01001,1497.0061039999996,0,Normal,Normal,Normal
6612,1646801261.295521, e        ,udp,192.168.1.211,34105,192.168.1.21,53,2,160,CON,1646801261.2956538,5822,0.000133,0.000133,0.0,0.000133,0.000133,0.000133,1,1,72,88,7518.797363,0.0,0.0,0,Normal,Normal,Normal
6613,1646801261.295526, e        ,udp,192.168.1.211,34105,192.168.1.21,53,2,144,CON,1646801261.29573,5823,0.000204,0.000204,0.0,0.000204,0.000204,0.000204,1,1,72,72,4901.960938,0.0,0.0,0,Normal,Normal,Normal
6614,1646801261.295856, e        ,tcp,192.168.1.211,35654,192.168.1.21,80,10,1336,sSEfF,1646801261.297316,5824,0.00146,0.00146,0.0,0.00146,0.00146,0.00146,6,4,560,776,6164.383301,3424.657471,2054.794434,0,Normal,Normal,Normal
6615,1646801261.2982118, e        ,udp,192.168.1.211,53381,192.168.1.21,53,2,160,CON,1646801261.298317,5825,0.000105,0.000105,0.0,0.000105,0.000105,0.000105,1,1,72,88,9523.80957,0.0,0.0,0,Normal,Normal,Normal
6616,1646801261.298216, e        ,udp,192.168.1.211,53381,192.168.1.21,53,2,144,CON,1646801261.298403,5826,0.000187,0.000187,0.0,0.000187,0.000187,0.000187,1,1,72,72,5347.59375,0.0,0.0,0,Normal,Normal,Normal
6617,1646801261.298538, e        ,tcp,192.168.1.211,35656,192.168.1.21,80,10,1334,sSEfF,1646801261.299793,5827,0.001255,0.001255,0.0,0.001255,0.001255,0.001255,6,4,559,775,7171.314453,3984.063721,2390.438232,0,Normal,Normal,Normal
6619,1646801261.5571241, e        ,udp,192.168.1.211,39111,192.168.1.21,53,2,160,CON,1646801261.557379,5828,0.000255,0.000255,0.0,0.000255,0.000255,0.000255,1,1,72,88,3921.568848,0.0,0.0,0,Normal,Normal,Normal
6620,1646801261.5571358, e        ,udp,192.168.1.211,39111,192.168.1.21,53,2,144,CON,1646801261.557385,5829,0.00024900000000000004,0.00024900000000000004,0.0,0.00024900000000000004,0.00024900000000000004,0.00024900000000000004,1,1,72,72,4016.064209000001,0.0,0.0,0,Normal,Normal,Normal
6621,1646801261.557827, e        ,tcp,192.168.1.211,40582,192.168.1.21,21,37,3119,sSEfF,1646801261.599367,5830,0.04154,0.04154,0.0,0.04154,0.04154,0.04154,18,19,1363,1756,866.634583,409.24411,433.317291,0,Normal,Normal,Normal
6623,1646801261.562358, e        ,udp,192.168.1.21,62324,8.8.8.8,53,1,86,INT,1646801261.562358,5832,0.0,0.0,0.0,0.0,0.0,0.0,1,0,86,0,0.0,0.0,0.0,0,Normal,Normal,Normal
6624,1646801261.5911028, e        ,tcp,192.168.1.21,20,192.168.1.211,54883,6,422,sSEfF,1646801261.593025,5833,0.001922,0.001922,0.0,0.001922,0.001922,0.001922,4,2,282,140,2601.456787,1560.874146,520.291382,0,Normal,Normal,Normal
6625,1646801261.595598, e        ,tcp,192.168.1.21,20,192.168.1.211,38279,8,561,sSEfF,1646801261.597505,5834,0.001907,0.001907,0.0,0.001907,0.001907,0.001907,5,3,355,206,3670.687012,2097.5354,1048.7677,0,Normal,Normal,Normal
6626,1646801261.603603, e        ,udp,192.168.1.211,54921,192.168.1.21,53,2,160,CON,1646801261.603892,5835,0.00028900000000000003,0.00028900000000000003,0.0,0.00028900000000000003,0.00028900000000000003,0.00028900000000000003,1,1,72,88,3460.207764,0.0,0.0,0,Normal,Normal,Normal
6627,1646801261.60361, e        ,udp,192.168.1.211,54921,192.168.1.21,53,2,144,CON,1646801261.604288,5836,0.000678,0.000678,0.0,0.000678,0.000678,0.000678,1,1,72,72,1474.92627,0.0,0.0,0,Normal,Normal,Normal
6628,1646801261.60429, e        ,tcp,192.168.1.211,40584,192.168.1.21,21,39,3283,sSEfF,1646801261.85628,5837,0.25199,0.25199,0.0,0.25199,0.25199,0.25199,19,20,1443,1840,150.79963700000005,71.431412,75.39981800000002,0,Normal,Normal,Normal
6629,1646801261.647407, e        ,udp,192.168.1.212,59038,192.168.1.21,53,2,160,CON,1646801261.647757,5838,0.00035,0.00035,0.0,0.00035,0.00035,0.00035,1,1,72,88,2857.143066,0.0,0.0,0,Normal,Normal,Normal
6630,1646801261.647422, e        ,udp,192.168.1.212,59038,192.168.1.21,53,2,144,CON,1646801261.647763,5839,0.000341,0.000341,0.0,0.000341,0.000341,0.000341,1,1,72,72,2932.55127,0.0,0.0,0,Normal,Normal,Normal
6631,1646801261.648081, e        ,tcp,192.168.1.212,45554,192.168.1.21,80,10,1330,sSEfF,1646801261.6500142,5840,0.001933,0.001933,0.0,0.001933,0.001933,0.001933,6,4,557,773,4655.975098,2586.652832,1551.991699,0,Normal,Normal,Normal
6632,1646801261.650837, e        ,udp,192.168.1.212,60544,192.168.1.21,53,2,160,CON,1646801261.651062,5841,0.000225,0.000225,0.0,0.000225,0.000225,0.000225,1,1,72,88,4444.444336,0.0,0.0,0,Normal,Normal,Normal
6633,1646801261.650842, e        ,udp,192.168.1.212,60544,192.168.1.21,53,2,144,CON,1646801261.6511,5842,0.000258,0.000258,0.0,0.000258,0.000258,0.000258,1,1,72,72,3875.969238,0.0,0.0,0,Normal,Normal,Normal
6634,1646801261.651269, e        ,tcp,192.168.1.212,45556,192.168.1.21,80,10,1330,sSEfF,1646801261.653054,5843,0.001785,0.001785,0.0,0.001785,0.001785,0.001785,6,4,557,773,5042.01709,2801.120605,1680.672241,0,Normal,Normal,Normal
6635,1646801261.653888, e        ,udp,192.168.1.212,33979,192.168.1.21,53,2,160,CON,1646801261.654291,5844,0.000403,0.000403,0.0,0.000403,0.000403,0.000403,1,1,72,88,2481.389404,0.0,0.0,0,Normal,Normal,Normal
6636,1646801261.653893, e        ,udp,192.168.1.212,33979,192.168.1.21,53,2,144,CON,1646801261.654293,5845,0.0004,0.0004,0.0,0.0004,0.0004,0.0004,1,1,72,72,2500.0,0.0,0.0,0,Normal,Normal,Normal
6637,1646801261.654521, e        ,tcp,192.168.1.212,45558,192.168.1.21,80,10,1334,sSEfF,1646801261.656331,5846,0.00181,0.00181,0.0,0.00181,0.00181,0.00181,6,4,559,775,4972.3754880000015,2762.430908,1657.4584960000002,0,Normal,Normal,Normal
6638,1646801261.656955, e        ,udp,192.168.1.212,48442,192.168.1.21,53,2,160,CON,1646801261.657216,5847,0.000261,0.000261,0.0,0.000261,0.000261,0.000261,1,1,72,88,3831.41748,0.0,0.0,0,Normal,Normal,Normal
6639,1646801261.656961, e        ,udp,192.168.1.212,48442,192.168.1.21,53,2,144,CON,1646801261.6573286,5848,0.000368,0.000368,0.0,0.000368,0.000368,0.000368,1,1,72,72,2717.391357,0.0,0.0,0,Normal,Normal,Normal
6640,1646801261.657413, e        ,tcp,192.168.1.212,45560,192.168.1.21,80,10,1334,sSEfF,1646801261.659152,5849,0.001739,0.001739,0.0,0.001739,0.001739,0.001739,6,4,559,775,5175.388184,2875.215576,1725.129395,0,Normal,Normal,Normal
6641,1646801261.659688, e        ,udp,192.168.1.212,43494,192.168.1.21,53,2,160,CON,1646801261.659899,5850,0.000211,0.000211,0.0,0.000211,0.000211,0.000211,1,1,72,88,4739.336426,0.0,0.0,0,Normal,Normal,Normal
6642,1646801261.659694, e        ,udp,192.168.1.212,43494,192.168.1.21,53,2,144,CON,1646801261.6599052,5851,0.000211,0.000211,0.0,0.000211,0.000211,0.000211,1,1,72,72,4739.336426,0.0,0.0,0,Normal,Normal,Normal
6643,1646801261.660028, e        ,tcp,192.168.1.212,45562,192.168.1.21,80,10,1334,sSEfF,1646801261.661509,5852,0.001481,0.001481,0.0,0.001481,0.001481,0.001481,6,4,559,775,6076.975098,3376.097168,2025.658325,0,Normal,Normal,Normal
6644,1646801261.662261, e        ,udp,192.168.1.212,48496,192.168.1.21,53,2,160,CON,1646801261.6624491,5853,0.000188,0.000188,0.0,0.000188,0.000188,0.000188,1,1,72,88,5319.148926,0.0,0.0,0,Normal,Normal,Normal
6645,1646801261.662266, e        ,udp,192.168.1.212,48496,192.168.1.21,53,2,144,CON,1646801261.662454,5854,0.000188,0.000188,0.0,0.000188,0.000188,0.000188,1,1,72,72,5319.148926,0.0,0.0,0,Normal,Normal,Normal
6646,1646801261.662652, e        ,tcp,192.168.1.212,45564,192.168.1.21,80,10,1328,sSEfF,1646801261.663919,5855,0.001267,0.001267,0.0,0.001267,0.001267,0.001267,6,4,556,772,7103.394043000001,3946.330078,2367.798096,0,Normal,Normal,Normal
6647,1646801261.664654, e        ,udp,192.168.1.212,60679,192.168.1.21,53,2,160,CON,1646801261.664845,5856,0.000191,0.000191,0.0,0.000191,0.000191,0.000191,1,1,72,88,5235.602051,0.0,0.0,0,Normal,Normal,Normal
6648,1646801261.66466, e        ,udp,192.168.1.212,60679,192.168.1.21,53,2,144,CON,1646801261.66485,5857,0.00019,0.00019,0.0,0.00019,0.00019,0.00019,1,1,72,72,5263.157715,0.0,0.0,0,Normal,Normal,Normal
6649,1646801261.66505, e        ,tcp,192.168.1.212,45566,192.168.1.21,80,10,1344,sSEfF,1646801261.66629,5858,0.00124,0.00124,0.0,0.00124,0.00124,0.00124,6,4,564,780,7258.064453,4032.258057,2419.354736,0,Normal,Normal,Normal
6650,1646801261.667026, e        ,udp,192.168.1.212,60134,192.168.1.21,53,2,160,CON,1646801261.667224,5859,0.000198,0.000198,0.0,0.000198,0.000198,0.000198,1,1,72,88,5050.505371,0.0,0.0,0,Normal,Normal,Normal
6651,1646801261.667031, e        ,udp,192.168.1.212,60134,192.168.1.21,53,2,144,CON,1646801261.6672301,5860,0.000199,0.000199,0.0,0.000199,0.000199,0.000199,1,1,72,72,5025.1254880000015,0.0,0.0,0,Normal,Normal,Normal
6652,1646801261.667468, e        ,tcp,192.168.1.212,45568,192.168.1.21,80,10,1336,sSEfF,1646801261.668698,5861,0.00123,0.00123,0.0,0.00123,0.00123,0.00123,6,4,560,776,7317.072754000002,4065.040527,2439.02417,0,Normal,Normal,Normal
6653,1646801261.6696699, e        ,udp,192.168.1.212,34099,192.168.1.21,53,2,160,CON,1646801261.67006,5862,0.00039,0.00039,0.0,0.00039,0.00039,0.00039,1,1,72,88,2564.102539,0.0,0.0,0,Normal,Normal,Normal
6654,1646801261.669675, e        ,udp,192.168.1.212,34099,192.168.1.21,53,2,144,CON,1646801261.670066,5863,0.000391,0.000391,0.0,0.000391,0.000391,0.000391,1,1,72,72,2557.544678,0.0,0.0,0,Normal,Normal,Normal
6655,1646801261.670307, e        ,tcp,192.168.1.212,45570,192.168.1.21,80,10,1334,sSEfF,1646801261.671471,5864,0.001164,0.001164,0.0,0.001164,0.001164,0.001164,6,4,559,775,7731.958495999998,4295.532715,2577.31958,0,Normal,Normal,Normal
6657,1646801261.804308, e        ,udp,192.168.1.21,34690,8.8.8.8,53,1,86,INT,1646801261.804308,5866,0.0,0.0,0.0,0.0,0.0,0.0,1,0,86,0,0.0,0.0,0.0,0,Normal,Normal,Normal
6660,1646801261.840991, e        ,tcp,192.168.1.21,20,192.168.1.211,55349,6,422,sSEfF,1646801261.843261,5867,0.00227,0.00227,0.0,0.00227,0.00227,0.00227,4,2,282,140,2202.643066,1321.585815,440.528625,0,Normal,Normal,Normal
6662,1646801261.8503199, e s      ,tcp,192.168.1.21,43393,192.168.1.164,514,32,4330,E,1646801262.351593,15,0.501273,0.501273,0.0,0.501273,0.501273,0.501273,16,16,3178,1152,61.84255200000001,29.923815,29.923815,0,Normal,Normal,Normal
6663,1646801261.851078, e        ,tcp,192.168.1.21,20,192.168.1.211,34621,8,561,sSEfF,1646801261.85446,5868,0.003382,0.003382,0.0,0.003382,0.003382,0.003382,4,4,272,289,2069.78125,887.049133,887.049133,0,Normal,Normal,Normal
6664,1646801262.055677, e        ,udp,192.168.1.212,56452,192.168.1.21,53,2,160,CON,1646801262.055985,5869,0.000308,0.000308,0.0,0.000308,0.000308,0.000308,1,1,72,88,3246.753418,0.0,0.0,0,Normal,Normal,Normal
6665,1646801262.055692, e        ,udp,192.168.1.212,56452,192.168.1.21,53,2,144,CON,1646801262.055992,5870,0.0003,0.0003,0.0,0.0003,0.0003,0.0003,1,1,72,72,3333.333252,0.0,0.0,0,Normal,Normal,Normal
6666,1646801262.056299, e        ,tcp,192.168.1.212,54018,192.168.1.21,21,37,3118,sSEfF,1646801262.106796,5871,0.050497,0.050497,0.0,0.050497,0.050497,0.050497,18,19,1362,1756,712.913635,336.653656,356.456818,0,Normal,Normal,Normal
6668,1646801262.061174, e        ,udp,192.168.1.21,64184,8.8.8.8,53,1,86,INT,1646801262.061174,5873,0.0,0.0,0.0,0.0,0.0,0.0,1,0,86,0,0.0,0.0,0.0,0,Normal,Normal,Normal
6669,1646801262.093734, e        ,tcp,192.168.1.21,20,192.168.1.212,37449,6,422,sSEfF,1646801262.096741,5874,0.003007,0.003007,0.0,0.003007,0.003007,0.003007,4,2,282,140,1662.786743,997.672058,332.557343,0,Normal,Normal,Normal
6670,1646801262.101833, e        ,tcp,192.168.1.21,20,192.168.1.212,59169,8,561,sSEfF,1646801262.104759,5875,0.002926,0.002926,0.0,0.002926,0.002926,0.002926,5,3,355,206,2392.344482,1367.054077,683.527039,0,Normal,Normal,Normal
6671,1646801262.11201, e        ,udp,192.168.1.212,57321,192.168.1.21,53,2,160,CON,1646801262.1121461,5876,0.000136,0.000136,0.0,0.000136,0.000136,0.000136,1,1,72,88,7352.940918000001,0.0,0.0,0,Normal,Normal,Normal
6672,1646801262.112025, e        ,udp,192.168.1.212,57321,192.168.1.21,53,2,144,CON,1646801262.1121519,5877,0.000127,0.000127,0.0,0.000127,0.000127,0.000127,1,1,72,72,7874.015137,0.0,0.0,0,Normal,Normal,Normal
6673,1646801262.1126142, e        ,tcp,192.168.1.212,54020,192.168.1.21,21,39,3285,sSEfF,1646801262.3516119,5878,0.238998,0.238998,0.0,0.238998,0.238998,0.238998,19,20,1445,1840,158.99714699999996,75.314438,79.498573,0,Normal,Normal,Normal
6678,1646801262.3117301, e        ,udp,192.168.1.21,53680,8.8.8.8,53,1,86,INT,1646801262.3117301,5880,0.0,0.0,0.0,0.0,0.0,0.0,1,0,86,0,0.0,0.0,0.0,0,Normal,Normal,Normal
6679,1646801262.340889, e        ,tcp,192.168.1.21,20,192.168.1.212,36563,6,422,sSEfF,1646801262.3436036,5881,0.002715,0.002715,0.0,0.002715,0.002715,0.002715,4,2,282,140,1841.620605,1104.9724119999996,368.324127,0,Normal,Normal,Normal
6680,1646801262.347897, e        ,tcp,192.168.1.21,20,192.168.1.212,51589,8,561,sSEfF,1646801262.349993,5882,0.002096,0.002096,0.0,0.002096,0.002096,0.002096,4,4,272,289,3339.694824,1431.297729,1431.297729,0,Normal,Normal,Normal
6683,1646801262.6172981, e        ,udp,192.168.1.111,38220,192.168.1.11,53,2,160,CON,1646801262.6176689,5884,0.000371,0.000371,0.0,0.000371,0.000371,0.000371,1,1,72,88,2695.417725,0.0,0.0,0,Normal,Normal,Normal
6684,1646801262.617324, e        ,udp,192.168.1.111,38220,192.168.1.11,53,2,144,CON,1646801262.617676,5885,0.000352,0.000352,0.0,0.000352,0.000352,0.000352,1,1,72,72,2840.90918,0.0,0.0,0,Normal,Normal,Normal
6685,1646801262.617945, e        ,tcp,192.168.1.111,55926,192.168.1.11,80,10,1330,sSEfF,1646801262.619882,5886,0.001937,0.001937,0.0,0.001937,0.001937,0.001937,6,4,557,773,4646.3603520000015,2581.311279,1548.786865,0,Normal,Normal,Normal
6686,1646801262.620792, e        ,udp,192.168.1.111,46273,192.168.1.11,53,2,160,CON,1646801262.6209786,5887,0.000187,0.000187,0.0,0.000187,0.000187,0.000187,1,1,72,88,5347.59375,0.0,0.0,0,Normal,Normal,Normal
6687,1646801262.620798, e        ,udp,192.168.1.111,46273,192.168.1.11,53,2,144,CON,1646801262.621116,5888,0.00031800000000000003,0.00031800000000000003,0.0,0.00031800000000000003,0.00031800000000000003,0.00031800000000000003,1,1,72,72,3144.654053,0.0,0.0,0,Normal,Normal,Normal
6688,1646801262.621253, e        ,tcp,192.168.1.111,55928,192.168.1.11,80,10,1330,sSEfF,1646801262.6227698,5889,0.001517,0.001517,0.0,0.001517,0.001517,0.001517,6,4,557,773,5932.761719,3295.97876,1977.58728,0,Normal,Normal,Normal
6689,1646801262.623423, e        ,udp,192.168.1.111,58648,192.168.1.11,53,2,160,CON,1646801262.623671,5890,0.000248,0.000248,0.0,0.000248,0.000248,0.000248,1,1,72,88,4032.258057,0.0,0.0,0,Normal,Normal,Normal
6690,1646801262.62343, e        ,udp,192.168.1.111,58648,192.168.1.11,53,2,144,CON,1646801262.6238,5891,0.00037,0.00037,0.0,0.00037,0.00037,0.00037,1,1,72,72,2702.702637000001,0.0,0.0,0,Normal,Normal,Normal
6691,1646801262.623951, e        ,tcp,192.168.1.111,55930,192.168.1.11,80,10,1334,sSEfF,1646801262.6255288,5892,0.001578,0.001578,0.0,0.001578,0.001578,0.001578,6,4,559,775,5703.421875,3168.567871,1901.140625,0,Normal,Normal,Normal
6692,1646801262.626249, e        ,udp,192.168.1.111,33876,192.168.1.11,53,2,160,CON,1646801262.626358,5893,0.000109,0.000109,0.0,0.000109,0.000109,0.000109,1,1,72,88,9174.311523,0.0,0.0,0,Normal,Normal,Normal
6693,1646801262.6262536, e        ,udp,192.168.1.111,33876,192.168.1.11,53,2,144,CON,1646801262.626508,5894,0.000254,0.000254,0.0,0.000254,0.000254,0.000254,1,1,72,72,3937.007568,0.0,0.0,0,Normal,Normal,Normal
6694,1646801262.626633, e        ,tcp,192.168.1.111,55932,192.168.1.11,80,10,1334,sSEfF,1646801262.627977,5895,0.001344,0.001344,0.0,0.001344,0.001344,0.001344,6,4,559,775,6696.428711,3720.238037,2232.142822,0,Normal,Normal,Normal
6695,1646801262.6286108, e        ,udp,192.168.1.111,50627,192.168.1.11,53,2,160,CON,1646801262.628824,5896,0.000213,0.000213,0.0,0.000213,0.000213,0.000213,1,1,72,88,4694.835449,0.0,0.0,0,Normal,Normal,Normal
6696,1646801262.628616, e        ,udp,192.168.1.111,50627,192.168.1.11,53,2,144,CON,1646801262.6289241,5897,0.000308,0.000308,0.0,0.000308,0.000308,0.000308,1,1,72,72,3246.753418,0.0,0.0,0,Normal,Normal,Normal
6697,1646801262.629065, e        ,tcp,192.168.1.111,55934,192.168.1.11,80,10,1334,sSEfF,1646801262.63028,5898,0.001215,0.001215,0.0,0.001215,0.001215,0.001215,6,4,559,775,7407.407227,4115.226074,2469.1357420000004,0,Normal,Normal,Normal
6698,1646801262.6310446, e        ,udp,192.168.1.111,41075,192.168.1.11,53,2,160,CON,1646801262.631246,5899,0.000201,0.000201,0.0,0.000201,0.000201,0.000201,1,1,72,88,4975.1245119999985,0.0,0.0,0,Normal,Normal,Normal
6699,1646801262.631051, e        ,udp,192.168.1.111,41075,192.168.1.11,53,2,144,CON,1646801262.631352,5900,0.000301,0.000301,0.0,0.000301,0.000301,0.000301,1,1,72,72,3322.259277,0.0,0.0,0,Normal,Normal,Normal
6700,1646801262.631484, e        ,tcp,192.168.1.111,55936,192.168.1.11,80,10,1328,sSEfF,1646801262.632869,5901,0.001385,0.001385,0.0,0.001385,0.001385,0.001385,6,4,556,772,6498.195312,3610.108398,2166.064941,0,Normal,Normal,Normal
6701,1646801262.633616, e        ,udp,192.168.1.111,37338,192.168.1.11,53,2,160,CON,1646801262.633818,5902,0.000202,0.000202,0.0,0.000202,0.000202,0.000202,1,1,72,88,4950.495117,0.0,0.0,0,Normal,Normal,Normal
6702,1646801262.633621, e        ,udp,192.168.1.111,37338,192.168.1.11,53,2,144,CON,1646801262.633922,5903,0.000301,0.000301,0.0,0.000301,0.000301,0.000301,1,1,72,72,3322.259277,0.0,0.0,0,Normal,Normal,Normal
6703,1646801262.634005, e        ,tcp,192.168.1.111,55938,192.168.1.11,80,10,1344,sSEfF,1646801262.635269,5904,0.001264,0.001264,0.0,0.001264,0.001264,0.001264,6,4,564,780,7120.253418000001,3955.696289,2373.417725,0,Normal,Normal,Normal
6704,1646801262.635988, e        ,udp,192.168.1.111,46174,192.168.1.11,53,2,160,CON,1646801262.636102,5905,0.000114,0.000114,0.0,0.000114,0.000114,0.000114,1,1,72,88,8771.929688,0.0,0.0,0,Normal,Normal,Normal
6705,1646801262.635991, e        ,udp,192.168.1.111,46174,192.168.1.11,53,2,144,CON,1646801262.636106,5906,0.000115,0.000115,0.0,0.000115,0.000115,0.000115,1,1,72,72,8695.652344,0.0,0.0,0,Normal,Normal,Normal
6706,1646801262.636287, e        ,tcp,192.168.1.111,55940,192.168.1.11,80,10,1336,sSEfF,1646801262.637463,5907,0.001176,0.001176,0.0,0.001176,0.001176,0.001176,6,4,560,776,7653.061523,4251.700684,2551.020508,0,Normal,Normal,Normal
6707,1646801262.638322, e        ,udp,192.168.1.111,34816,192.168.1.11,53,2,160,CON,1646801262.6384401,5908,0.000118,0.000118,0.0,0.000118,0.000118,0.000118,1,1,72,88,8474.576172,0.0,0.0,0,Normal,Normal,Normal
6708,1646801262.638326, e        ,udp,192.168.1.111,34816,192.168.1.11,53,2,144,CON,1646801262.638516,5909,0.00019,0.00019,0.0,0.00019,0.00019,0.00019,1,1,72,72,5263.157715,0.0,0.0,0,Normal,Normal,Normal
6709,1646801262.638621, e        ,tcp,192.168.1.111,55942,192.168.1.11,80,10,1334,sSEfF,1646801262.639775,5910,0.001154,0.001154,0.0,0.001154,0.001154,0.001154,6,4,559,775,7798.959961,4332.755371,2599.65332,0,Normal,Normal,Normal
